id;product;calories;fat;saturated;trans; monounsaturated; polyunsaturated;cholesterol;total;starch;sugar;added;protein;fiber; salt
03.267;Lam, kotelett, stekt;350;24,9;14,5;1,5;10,4;1,2;140;0;0;0;0;31,6;0;0,3
03.265;Lam, lårstek med mørbrad, ovnsstekt;252;13,3;7,2;0,5;5,7;1;91;0;0;0;0;33,1;0;0,2
;;;;;;;;;;;;;;;
3.3;Storfe, kalv;;;;;;;;;;;;;;
3.3.1;Storfe, kalv, rå;;;;;;;;;;;;;;
03.039;Kalv, koteletter, rå;117;3;1,3;0;1,1;0,1;38;0;0;0;0;22,5;0;0,2
03.037;Kalv, stek, rå;107;2,4;1,1;0;0,9;0,1;38;0;0;0;0;21,4;0;0,1
03.051;Storfe, bankekjøtt, rå;125;4,1;1,8;0,1;1,5;0,2;38;0;0;0;0;21,9;0;0,1
03.052;Storfe, bibringe, rå;209;14,8;6,9;0,2;5,8;0,6;41;0;0;0;0;18,9;0;0,2
03.053;Storfe, bog, uten knoke, rå;160;8,8;3,9;0,1;3,3;0,4;38;0;0;0;0;20,2;0;0,2
03.221;Storfe, bogstek, rå;121;3,7;1,7;0,1;1,4;0,2;38;0;0;0;0;21,8;0;0,1
03.344;Storfe, entrecôte, synlig fett skåret vekk, rå;141;5,7;2,6;0,1;2,1;0,2;38;0;0;0;0;22,4;0;0,1
03.054;Storfe, entrecôtekam, rå;200;13,1;6;0,2;5;0,5;41;0;0;0;0;20,5;0;0,1
03.345;Storfe, fett fra storfekjøtt, rå;732;80;37,4;1,2;31,2;3,4;69;0;0;0;0;3;0;0
03.068;Storfe, filetkam, rå;165;9;4;0,1;3,4;0,4;38;0;0;0;0;21,1;0;0,1
03.056;Storfe, flatbiff, rå;105;1,7;0,8;0;0,6;0,1;38;0;0;0;0;22,5;0;0,1
03.057;Storfe, høyrygg, rå;162;9,2;4,1;0,1;3,4;0,4;38;0;0;0;0;19,9;0;0,2
03.058;Storfe, indrefilet, rå;118;3,7;1,7;0,1;1,4;0,2;38;0;0;0;0;21,2;0;0,1
03.222;Storfe, kam, rå;162;8,6;3,8;0,1;3,2;0,3;38;0;0;0;0;21,1;0;0,1
03.060;Storfe, kotelettkam, rå;170;9,9;4,3;0,1;3,7;0,4;41;0;0;0;0;20,2;0;0,2
03.064;Storfe, mørbrad, rå;110;2,3;1;0;0,9;0,1;38;0;0;0;0;22,2;0;0,1
03.219;Storfe, rundstek, rå;107;2;0,9;0;0,7;0,1;38;0;0;0;0;22,2;0;0,1
03.066;Storfe, ytrefilet, rå;110;2,3;1;0;0,9;0,1;38;0;0;0;0;22,2;0;0,1
;;;;;;;;;;;;;;;
3.3.2;Storfe, kalv, tilberedt;;;;;;;;;;;;;;
03.151;Bankekjøtt, salt;102;4,3;1,5;0,2;1,8;0,2;78;0;0;0;0;15,9;0;2
03.268;Storfe, entrecôtekam, stekt;216;12,8;7,8;0,3;6,5;0,7;54;0;0;0;0;25,2;0;0,1
03.280;Storfe, kjøtt, kokt;189;9,4;5,6;0,2;4,7;0,5;55;0;0;0;0;26;0;0,1
03.281;Storfe, stek, roastbiff, rosa stekt;140;3,6;2,2;0,1;1,8;0,2;50;0;0;0;0;26,9;0;0,1
03.271;Storfe, ytrefilet, stekt;129;1,7;1;0;0,8;0,1;51;0;0;0;0;28,5;0;0,1
;;;;;;;;;;;;;;;
3.4;Svin;;;;;;;;;;;;;;
3.4.1;Svin, rå;;;;;;;;;;;;;;
03.349;Svin, 70 % skinke, 30 % flatbiff, strimlet, rå;122;3,8;1,2;0;1,6;0,6;45;0;0;0;0;22;0;0,1
03.099;Svin, bacon med svor, rå;339;31,5;11,9;0,1;13,7;4,1;46;0;0;0;0;13,9;0;2,8
03.095;Svin, bogstek, kjøtt uten fettrand, rå;144;6,7;2,3;0;2,9;0,8;47;0;0;0;0;21;0;0,1
03.347;Svin, bogstek, med fettrand, rå;220;16,1;5,5;0;7,4;2;49;0;0;0;0;18,7;0;0,1
03.291;Svin, familieribbe, rå;328;29,5;11,1;0,1;12,8;3,8;46;0;0;0;0;15,6;0;0,1
03.350;Svin, fettrand, rå;741;80,5;28,3;0,2;35,8;10,4;60;0;0;0;0;4,2;0;0,1
03.208;Svin, flatbiff, rå;103;1,7;0,5;0;0,7;0,3;39;0;0;0;0;22;0;0,1
03.201;Svin, grillben, rå;247;19,9;7,5;0;8,6;2,6;46;0;0;0;0;17;0;0,1
03.209;Svin, indrefilet, rå;116;3,1;1;0;1,2;0,5;44;0;0;0;0;22;0;0,1
03.207;Svin, kjøtt fra knoke, rå;151;8,1;2,7;0;3,4;1,2;48;0;0;0;0;19,5;0;0,1
03.096;Svin, kotelett, kam, svinekotelett, uten fettrand, rå;168;8,9;3,2;0;3,7;1,1;44;0;0;0;0;22;0;0,1
03.082;Svin, kotelett, kam, svinekoteletter, inntil 5 mm fettrand, rå;244;18,3;6,7;0;7,8;2,3;46;0;0;0;0;19,8;0;0,1
03.089;Svin, midtribbe, med kam og svor, rå;328;29,5;11,1;0,1;12,8;3,8;46;0;0;0;0;15,6;0;0,1
03.086;Svin, mørbrad, rå;215;15,7;5,4;0;6,9;2,4;50;0;0;0;0;18,5;0;0,1
03.083;Svin, nakkekoteletter, rå;225;17;6,4;0;7,3;2,3;50;0;0;0;0;18;0;0,1
03.100;Svin, sideflesk, lettsaltet, rå;301;27,4;10,3;0,1;11,9;3,6;46;0;0;0;0;13,6;0;3
03.090;Svin, sideflesk, uten ben, rå;384;36,6;13,8;0,1;15,9;4,7;46;0;0;0;0;13,6;0;0,2
03.091;Svin, skinke, med knoke, rå;219;16,4;5,6;0;7,2;2,5;48;0;0;0;0;17,9;0;0,2
03.346;Svin, skinkestek med fettrand, uten svor, rå;221;16;5,4;0;7,3;2,2;50;0;0;0;0;19,2;0;0,1
03.098;Svin, skinkestek, rå;130;4,7;1,5;0;1,9;0,7;48;0;0;0;0;22;0;0,1
03.087;Svin, tynnribbe, med svor, rå;371;35,1;13,2;0,1;15,2;4,5;46;0;0;0;0;13,8;0;0,1
03.210;Svin, ytrefilet, rå;110;1,6;0,5;0;0,6;0,2;41;0;0;0;0;24;0;0,1
;;;;;;;;;;;;;;;
3.4.2;Svin, tilberedt;;;;;;;;;;;;;;
03.275;Svin, bacon med svor, stekt;700;65,1;30,6;0,2;35,3;10,5;102;0;0;0;0;28,7;0;0,3
03.283;Svin, familieribbe, stekt;418;36,3;17,1;0,1;19,7;5,9;70;0;0;0;0;22,8;0;0,1
03.272;Svin, flatbiff, stekt;128;1,8;0,7;0;0,9;0,4;52;0;0;0;0;27,9;0;0,1
03.273;Svin, koteletter, kam med fettrand, stekt;272;19,2;8,8;0;10,3;3,1;60;0;0;0;0;24,7;0;0,1
03.297;Svin, koteletter, kam uten fettrand, stekt;194;9,4;4,2;0;4,8;1,4;58;0;0;0;0;27,5;0;0,1
03.274;Svin, nakkekoteletter, stekt;191;13,6;6,4;0;7,3;2,3;50;0;0;0;0;17,1;0;0,1
03.285;Svin, sideflesk, lettsaltet, stekt;553;48,7;22,9;0,1;26,4;7,9;102;0;0;0;0;28,7;0;5,9
03.296;Svin, stek uten fettrand, ovnsstekt;168;5,4;2,2;0;2,8;1;69;0;0;0;0;29,9;0;0,1
03.282;Svin, stek, med fettrand, ovnsstekt;245;17,3;7,4;0,1;9,5;3,3;63;0;0;0;0;22,4;0;0,2
;;;;;;;;;;;;;;;
3.5;Diverse kjøttprodukter;;;;;;;;;;;;;;
3.5.1;Diverse kjøtt, farse, innmat, rå;;;;;;;;;;;;;;
03.117;Blod, okse, rå;77;0,2;0;0;0;0,1;100;0;0;0;0;18,8;0;0,6
03.112;Elg, ytterlår, stek, rå;100;1,3;0,4;M;0,4;0,3;78;0;0;0;0;22,1;0;0,1
03.132;Hamburger, rå;164;9,1;4,3;0;4,1;0,4;52;0;0;0;0;20,4;0;0,2
03.113;Hare, kjøtt, rå;129;5;0,7;0;0,6;0,3;52;0;0;0;0;21,1;0;0,1
03.118;Hjerte, rå;107;3,9;1,9;0,1;0,9;0,1;150;0;0;0;0;18;0;0,2
03.114;Hjort, stek, rå;99;1,3;1,1;0;0,4;0,3;62;0;0;0;0;21,7;0;0,2
03.033;Hval, kjøtt, rå;120;2,1;0,5;0;0,8;0,5;57;0;0;0;0;25,2;0;0,2
03.044;Kanin, kjøtt, rå;124;4;1,7;0;0,8;1,3;71;0;0;0;0;22;0;0,1
03.126;Karbonadedeig, rå;131;5;2,2;0,1;1,9;0,2;38;0;0;0;0;21,3;0;0,1
03.136;Karbonader, okse, rå;207;15,8;7,4;0,2;6,1;0,7;30;3,6;2,7;0,9;0;12,7;0;1,3
03.366;Kjøttdeig, kylling, rå;145;8,1;2,2;0;3,2;2;52;0;0;0;0;18;0;0,2
03.127;Kjøttdeig, storfe, med salt og vann, rå;196;13,9;6,5;0,2;5,4;0,6;39;0;0;0;0;17,8;0;1,2
03.397;Kjøttdeig, storfe, uten salt og vann, rå;197;13,2;6,4;M;6,3;0,6;66;0;0;0;0;19,4;0;0,2
03.348;Kjøttdeig, svin, rå;144;6,7;2,3;0;2,9;0,8;47;0;0;0;0;21;0;0,1
03.129;Kjøttfarse, rå;163;11,6;5,3;0,2;4,5;0,5;25;3,2;2,9;0,3;0,2;11,2;0;1,5
03.259;Lever, kylling, rå;133;4,1;1,2;M;0,7;1;380;5;5;0;0;19,1;0;0,2
03.120;Lever, lam, rå;128;4,1;1,3;0,1;0,6;1;320;2;2;0;0;20,7;0;0,2
03.121;Lever, rein, rå;128;4,1;1,3;0;0,7;0,9;182;3,3;0;0;0;19,5;0;0,2
03.122;Lever, storfe, rå;124;3,2;1,1;0;0,4;0,7;230;3,5;3,5;0;0;20,3;0;0,2
03.123;Lever, svin, rå;120;3,4;1;0;0,5;1;310;0,9;0,9;0;0;21,4;0;0,2
03.128;Medisterdeig, rå;169;10,6;3,7;0;4,6;1,5;42;0;0;0;0;18,3;0;1,1
03.115;Reinsdyr, bog, stek, rå;118;3,6;1,5;0;1,7;0,2;45;0;0;0;0;21,3;0;0,2
03.365;Villsvin, kjøtt, rå;105;1,5;0,5;0;0,5;0,3;65;0;0;0;0;23;0;0,2
03.252;Wienersnitzel, rå;244;15,8;5,2;M;6,3;3,3;59;5,8;M;0;0;19,7;0;1,3
;;;;;;;;;;;;;;;
3.5.2;Diverse kjøtt, farse, innmat, tilberedt;;;;;;;;;;;;;;
03.188;Bogskinke, hermetisk;135;7,2;2,8;0,1;3,3;1;52;0;0;0;0;16,8;2;2,5
03.358;Elg, stek, ovnsstekt;124;1,4;0,5;0;0,5;0,4;104;0;0;0;0;28;0;0,1
03.139;Karbonadedeig, stekt uten fett;172;5,7;3,3;0,1;2,7;0,3;56;0;0;0;0;30,3;0;0,2
03.457;Kjøttboller;202;14,9;4,9;M;7,5;2,3;34;3,8;3,7;0,1;M;11,3;4;1,9
03.454;Kjøttboller, First Price;188;13;4;M;6,2;1,9;36;4,4;4,3;0,1;M;11,3;4;1,6
03.177;Kjøttboller, hermetisk;111;6,4;3,9;0,1;3,3;0,4;21;3,7;3,6;0;0;9,4;0;1,8
03.319;Kjøttboller, kalkun og kylling;176;11,8;3,3;M;6,1;2,8;53;4,5;3,4;1,1;0;12,8;1;1,8
03.459;Kjøttboller, kalkun og kylling, Prior;141;7,4;1,9;M;3,7;1,8;50;4,5;3,4;1,1;0;13,9;1;1,5
03.458;Kjøttboller, kylling, Coop;211;16,2;4,6;M;8,4;3,7;55;4,5;3,4;1,1;M;11,6;1;2,1
03.456;Kjøttboller, svenske, Coop;221;17,4;5,8;M;9,1;3;32;3,3;3,1;0,2;M;11,2;3;2,2
03.455;Kjøttboller, svenske, Gilde;198;14,4;4,8;M;7,3;2,1;34;3,8;3,7;0,1;M;11,4;4;1,9
03.138;Kjøttdeig, storfe, stekt uten fett;239;15,5;9,3;0,3;7,7;0,8;56;0;0;0;0;24,9;0;1,4
03.141;Kjøttdeig, svin, stekt uten fett;177;7,2;3,1;0;3,9;1,1;65;0;0;0;0;28,2;0;0,2
03.133;Kjøttkaker;177;11,3;4,6;M;5,8;1,3;36;6,8;5;1,8;M;11,9;1;2,1
03.452;Kjøttkaker, Gilde;156;9;4,1;M;4,7;1;37;7,1;4,7;2,4;M;11,4;1;1,8
03.453;Kjøttkaker, Nordfjord;198;13,6;5,1;M;7;1,6;35;6,4;5,3;1,1;M;12,3;1;2,5
03.260;Reinsdyr, kjøtt, røkt;114;3,1;1,3;0;1,4;0,2;78;0;0;0;0;21,5;0;4,4
03.352;Reinsdyr, kjøtt, tørket, rå;318;17,6;7,2;M;8,1;0,9;200;0;0;0;0;40;0;0,6
03.181;Reinsdyrkaker, hermetisk;132;6,6;3,7;0,1;3,6;0,6;30;5,1;4;1,1;0;12,9;0;2,9
03.351;Reinsdyrskav, fryst, rå;145;7,5;3,2;0,1;3,6;0,4;78;0;0;0;0;19,3;0;0,2
03.362;Rådyr, kjøtt, rå;95;1,2;0,6;0;0,3;0,2;78;0;0;0;0;21;0;0,2
;;;;;;;;;;;;;;;
3.6;Lam, storfe, svin, tilberedt;;;;;;;;;;;;;;
3.6.1;Pølser;;;;;;;;;;;;;;
03.363;Chorizo, pølse;360;29,1;11,3;0,1;12,9;3,2;142;3,4;0,4;3;0;20,7;1;3,8
03.152;Falukorv;257;21,2;8,6;0;9,6;2;43;5,3;3,6;1,6;0;11,3;0;1
03.144;Grillpølse;214;18,5;6,5;M;8,7;2,5;46;1,2;0,6;0,6;M;10,4;1;2
03.444;Grillpølse, Gilde;197;17;5,9;M;8,1;2,6;47;0,4;0;0,4;M;10,6;0;1,6
03.318;Grillpølse, kalkun og kylling;175;10,9;3,4;M;5,2;2,3;69;7,2;6,3;0,9;M;11,7;1;1,8
03.460;Grillpølse, kalkun og kylling, Prior;162;10,2;3,2;M;4,8;2,3;72;6,2;5,8;0,4;M;11,1;1;1,9
03.461;Grillpølse, kalkun og kylling, Solvinge;187;11,6;3,7;M;5,6;2,4;66;8,1;6,8;1,3;M;12,3;1;1,8
03.199;Grillpølse, mager, Gilde;165;10,1;4;M;4,9;1,4;45;5,3;4,9;0,4;M;12,8;1;1,8
03.445;Grillpølse, Nordfjord;231;21;7,6;M;10,1;2,6;44;0,4;0;0,4;M;10,1;0;2,3
03.443;Grillpølse, X-tra;210;17,6;6,1;M;8,1;2,4;46;2;1,1;0,9;M;10,5;1;2
03.145;Kjøttpølse;201;16,5;5,9;M;7,8;2,2;44;2,4;1,3;1,1;M;10,2;1;2,2
03.446;Kjøttpølse, Gilde;204;16,5;6;M;7,6;2,2;51;2,4;1,3;1,1;M;10,8;1;1,7
03.146;Kjøttpølse, med mindre fett;149;9,2;3,5;0;3,9;1,1;24;5,5;5,4;0,1;0;11;0;1,8
03.447;Kjøttpølse, Nordfjord;199;16,5;5,9;M;8;2,2;37;2,4;1,3;1,1;M;9,6;1;2,8
03.147;Knakkpølse;256;21,1;9,5;0;9,5;2,1;48;5,5;3,6;1,8;0;10,9;0;2,1
03.356;Kylling- og kalkunpølse, med mindre fett;168;10,6;3,4;0,1;4,9;2;79;5;4,1;0,9;0;13,1;0;2,3
03.361;Kylling- og kalkunpølse, med ost;201;14,1;4,9;0,2;5,7;2,3;77;4,6;3,5;1,1;0;13,4;1;2,1
03.148;Medisterpølse, røkt/urøkt, kokt;266;22,5;10,1;0;10,1;2,2;46;5,1;3,5;1,5;0;10,6;0;1,8
03.357;Ostegrill, ostewiener;245;19,3;7,6;0,2;7,9;2,2;49;5,1;4,3;0,8;0;12,4;1;1,8
03.364;Salsiccia, italiensk pølse;271;18,3;6,3;M;8,7;2,2;61;4,7;M;0;0;21,8;0;2,7
03.149;Sosisser, små pølser;258;21,3;9,5;0;9,5;2,1;45;5,4;3,6;1,7;0;11,1;0;1,8
03.150;Wienerpølse;211;17,4;6,5;M;8,6;2,4;42;2,3;0,6;1,7;M;10,9;1;2,1
03.449;Wienerpølse, Finsbråten;201;16,1;5,7;M;7,6;2,1;41;2,1;0;2,1;M;11,8;0;2,2
03.448;Wienerpølse, Gilde;214;18;6,3;M;8,4;2,4;47;2,1;0;2,1;M;10,8;0;1,8
03.451;Wienerpølse, kalkun og kylling, Prior;144;8,9;2,7;M;4;2,4;60;5,5;4,8;0,7;M;10,1;1;2,1
03.198;Wienerpølse, mager, Gilde;135;6,9;2,7;M;3,1;1,1;45;5,5;4,9;0,6;M;12,5;1;2
03.450;Wienerpølse, X-tra;216;18,2;7,5;M;9,9;2,8;39;2,4;1,1;1,3;M;10,1;1;2,2
;;;;;;;;;;;;;;;
3.6.2;Kjøttprodukter og kjøttpålegg;;;;;;;;;;;;;;
03.103;Bayonneskinke, kokt;228;15,9;5,2;0,1;7,5;2,2;72;0;0;0;0;21,2;0;1,4
03.170;Blodpudding;322;14,9;7;0;8,9;2,9;65;31,3;14,8;16,5;11;13,8;4;1,4
03.029;Fenalår;263;16,8;6,7;0,6;7,2;0,6;89;0;0;0;0;28;0;8,5
03.153;Fleskepølse;509;51,9;18,7;0,1;22,8;6,7;48;0,7;0,6;0,1;0;9,2;1;2
03.154;Fårepølse;339;27,1;13;0,9;11,4;1,3;80;0,5;0;0,5;0;23,3;0;5
03.323;Kalkunfilet, naturell/røkt;88;0,5;0,2;0;0,1;0,1;43;0;0;0;0;20,9;0;3,3
03.322;Kalkunrull, krydderskinke;100;3,5;1;0;1,1;0,9;69;0;0;0;0;17,1;0;3,3
03.155;Kalverull;210;15,2;5,6;0;6,6;1,9;28;7,4;7,3;0,1;0;10,8;0;1,8
03.137;Karbonader;193;13,8;5;M;6,7;1,7;41;4,5;3,3;1,2;M;12,5;1;1,8
03.442;Karbonader, First Price;209;14,1;4,8;M;6,5;1,7;55;6,3;5,4;0,9;0;13,6;1;1,7
03.439;Karbonader, Gilde;128;7,5;4;M;4,2;0,3;35;2,8;1,1;1,7;0;11,7;1;1,7
03.440;Karbonader, Prima;189;14,3;4,8;M;6,9;2,1;33;2,8;1,1;1,7;M;11,8;1;1,8
03.441;Karbonader, X-tra;248;19,1;6,3;M;9,1;2,7;42;6;5,5;0,5;M;12,9;0;2,1
03.134;Kjøttpudding, stekt;194;13,6;5,8;M;6,2;1;41;6,2;M;M;0;11,7;0;2
03.106;Kokt skinke;95;2,8;1;0;1,2;0,5;40;0,7;0;0,7;0;16,7;0;2,5
03.421;Kokt skinke, First Price;104;4;1,4;0;1,8;0,7;41;0,9;0;0,9;0;16;0;2,8
03.419;Kokt skinke, Gilde;100;2,7;0,9;0;1,1;0,5;42;0,9;0;0,9;0;18;0;2,2
03.420;Kokt skinke, Nordfjord;80;1,7;0,7;0;0,8;0,4;39;0,3;0;0,3;0;16;0;2,5
03.438;Kyllingpostei;134;7,9;1,9;0;3,9;2,3;106;5,8;4;1,9;M;10,1;0;1,4
03.437;Kyllingpostei, hermetisk, Stabburet;130;7,9;1,9;0;4;2,2;98;5,3;3,1;2,2;M;9,4;0;1,6
03.436;Kyllingpostei, ovnsbakt, Prior;139;7,8;1,8;0;3,8;2,3;114;6,3;4,8;1,5;M;10,8;0;1,3
03.214;Lammerull;251;20,3;10,2;0;7,6;1,6;66;0,2;0,1;0;0;16,8;0;2,8
03.471;Leverpostei, fersk, Stabburet;237;20;5,9;0;9,6;3,7;90;4,3;2,8;1,5;0;9,9;0;1,8
03.469;Leverpostei, grov, dansk, Stryhns;247;18;1,8;0;8,2;7,5;94;9,8;6,6;3,2;M;10,4;2;1,5
03.289;Leverpostei, hermetisk;258;22;7,8;0;9,8;3,6;91;4,9;3,7;1,2;M;10;0;1,7
03.434;Leverpostei, hermetisk, Stabburet;237;20;5,9;0;9,6;3,7;90;4,3;2,8;1,5;0;9,9;0;1,8
03.157;Leverpostei, ovnsbakt;231;19;3,9;0;9,9;4,3;96;5,5;4;1,5;M;9,3;1;1,5
03.432;Leverpostei, ovnsbakt, Gilde;217;17;5,5;0;7,9;2,8;95;6,2;4,9;1,3;M;9,8;0;1,4
03.433;Leverpostei, ovnsbakt, Mills;238;20;2;0;12;6;98;4,9;3;1,9;0;9;1;1,5
03.468;Leverpostei, ovnsbakt, Vita hjertego;226;17,4;1,8;0;7,4;7,3;94;6,2;3,3;2,9;M;10,1;2;1,5
03.470;Leverpostei, uspesifisert;233;18,7;3,8;0;9,1;5,2;94;5,9;3,9;2;0;9,9;1;1,6
03.171;Lungemos, kjøpt;95;4,5;2,7;0;2,1;0,3;59;0,4;0,1;0,2;0;13,1;0;2,2
03.135;Medisterkaker, stekt;286;24,9;9,1;0,1;10,9;3,1;32;5,2;3,8;1,4;0;10,1;0;1,8
03.159;Morrpølse;417;34,5;15,7;1,1;12,9;1,8;142;0,1;0;0,1;0;26,5;0;5,5
03.161;Okserull;166;8,7;3,2;0;3,9;0,9;62;0,5;0,2;0,1;0;21,4;0;0
03.162;Reinsdyrpølse;427;38,5;17,5;M;12,4;8,6;M;0;0;0;0;20;0;4,8
03.353;Ribberull, skiver;194;13,5;4,9;0;5,6;2,2;48;0;0;0;0;18;0;1,9
03.354;Roastbiff, skiver;129;2,7;1,2;0;1,1;0,1;45;0;0;0;0;26,1;0;0,1
03.163;Salami;429;39,5;14,4;0;17,7;5,2;66;0,9;0,8;0,1;0;17,6;0;5,4
03.429;Salami, dansk, First Price;507;50;17,5;0;22,5;7,4;56;0,1;0;0,1;0;14,2;0;5,3
03.427;Salami, dansk, Tulip;498;48;17,7;0;21,9;6,6;65;3,4;3,3;0,1;0;13,1;0;4,5
03.426;Salami, Gilde spesialsalami;298;22;8,1;0;9,5;2,9;71;0,1;0;0,1;0;25;0;6,8
03.425;Salami, Grilstad jubelsalami;414;38;14,5;0;16,8;4;71;0,1;0;0,1;0;18;0;5
03.428;Salami, mager, Gilde;167;6,5;2,8;0;2,9;0,5;60;0,1;0;0,1;0;27;0;6,8
03.164;Servelat;198;14,5;5,4;0;7;1,9;33;7,1;6;1,1;0;9,9;0;2,4
03.423;Servelat, Folkets;197;14;5;0;6,5;1,7;36;8,2;6,8;1,4;0;9,6;0;2,8
03.202;Servelat, mager, Gilde;145;9;3,2;0;3,4;0,6;30;4,5;4,3;0,2;0;11,4;0;2
03.422;Servelat, Nordfjord;181;13,2;5,4;0;6,7;1,6;34;5,2;4,7;0,5;0;10,4;0;2
03.424;Servelat, X-tra;216;16,2;5,8;0;7,9;2,3;31;7,9;6,5;1,4;0;9,7;0;2,5
03.109;Skinkerull, Westfalerskinke;286;20;6,6;0,2;9,4;2,8;90;0;0;0;0;26,6;0;8,7
03.111;Spekeskinke;203;9,2;3;0;4,3;1,5;84;0;0;0;0;30;0;9,9
03.431;Spekeskinke, Gilde;203;8,8;3;0;4;1,3;83;0;0;0;0;31;0;11
03.430;Spekeskinke, Strandaskinke, Grilstad;202;9,6;3;0;4,6;1,7;85;0;0;0;0;29;0;8,8
03.166;Stabburpølse;317;28;9,9;0,1;12,1;3,9;53;1,8;0,2;1,7;1,7;14,5;0;3,2
03.105;Svinekam, røkt;209;17,6;5,8;0,1;8,3;2,5;50;0,3;0;0;0;12,3;0;2,2
03.167;Sylte;304;24,5;10,8;0,1;13,5;4;72;0,2;0,2;0;0;20,6;0;2,7
;;;;;;;;;;;;;;;
3.7;Retter med fjørfe og kjøtt;;;;;;;;;;;;;;
03.464;Bidos, hjemmelaget;64;2,3;0,9;0;1,2;0,3;17;3,2;2;1,2;0;7,3;1;0,2
03.256;Biff stroganoff;238;18;9,8;0,4;5,5;1,2;56;4,3;0,9;3,4;0,3;14,4;0;0,6
03.309;Cheeseburger, med brød, dressing mv, kjøpt;255;10,9;4,8;0,1;4,7;1,5;36;22,7;20;2,7;2,2;16;1;0,8
03.462;Chili con carne;105;4,5;2,3;M;2,2;0,7;20;6,8;3,5;3,3;0,3;8,1;3;0,4
03.251;Fårikål av lammekjøtt;108;6,4;3,4;0,3;2,7;0,5;23;3,5;0,7;2,8;0;8,3;1;0,1
03.310;Hamburger, dobbel, med brød, dressing mv, kjøpt;207;9,4;3,2;0,1;4,5;1,7;33;18,2;15,2;2,9;2,4;12,1;1;0,9
03.311;Hamburger, ekstra kjøtt, med brød, dressing mv, kjøpt;213;10;5;0,1;4,3;1;42;13,4;10,2;3,2;2,6;17,2;1;1
03.308;Hamburger, enkel, med brød, dressing mv, kjøpt;235;7,8;2,5;0;4,2;1,6;29;26;22,9;3,1;2,6;14,7;1;0,7
03.465;Hyrdepai, med kjøttdeig, grønnsaker og potetmos;124;6;3,7;0,1;2,8;0,5;22;10,1;7;3,1;0;6,6;1;0,7
03.466;Hønsefrikassé, hjemmelaget;92;5;2,8;0,1;1,8;0,4;30;3,7;1,5;2,1;0;7,5;1;0,6
03.467;Innbakte pølser;250;11,2;4,2;M;5;1,2;20;26,3;25,1;1,2;0,5;10,4;2;1,1
03.312;Kyllingburger, med brød, dressing mv, kjøpt;250;11,4;2,3;0,5;4,9;2,9;30;24,8;21;3,8;2,6;10,8;3;1,3
03.302;Kyllinggryte, med tomat, løk, sopp;69;2,7;0,9;0;1,4;0,8;25;2,6;0,8;1,8;0;8,2;1;0,8
03.320;Kyllingnuggets, fritert, dagligvare;269;16,7;3,5;0,5;9,4;1,8;43;13,1;13;0,1;0;16,7;0;1
03.307;Kyllingnuggets, fritert, fastfood;241;12,9;3,1;0,6;7;1,4;61;14,2;13,8;0,4;0;16,5;1;1,3
03.257;Lammefrikassé;106;5,6;2,7;0,2;2,4;0,6;29;2,6;1,3;1,2;0;10,9;1;0,5
03.288;Lapskaus, lys, storfekjøtt;60;1,8;1;0;0,9;0,1;10;5,4;4;1,6;0;5,1;1;0,3
03.254;Lasagne, med kjøttdeig;152;8,4;4,3;0,2;2,8;0,7;17;10,1;7;3,1;0;8,6;1;0,8
03.315;Lasagne, med kjøttdeig, fryst, kjøpt;122;5,4;2,2;0,4;2;0,4;25;11,5;8,6;2,9;0;5,3;3;1
03.250;Moussaka, med kjøttdeig;147;8,2;3,3;0,1;3,6;1,3;30;11;7,8;3,1;0;6,7;1;1,1
03.321;Panetter, med kylling og ost;209;11,6;3,4;0,7;5,2;1,2;55;10,4;10;0,4;0;14,9;2;1,5
03.463;Pasta bolognese;127;5,1;2;0;2,1;0,8;14;13,3;11,4;1,9;0,1;6,2;1;0,9
03.313;Pasta med kalkun, ostesaus, fryst, kjøpt;101;3,3;1,7;0,1;0,8;0,2;10;12,6;10,3;2,3;0;4,4;2;1
03.314;Pasta med kjøttsaus, bolognese, fryst, kjøpt;96;1,6;0,4;0;0,7;0,3;6;14,4;13,5;0,9;0;5,1;2;0,8
03.317;Pytt i panne, stekte poteter med kjøtt og løk, fryst, kjøpt;141;5,2;2,1;0,2;2,2;0,3;7;16;15,3;0,7;0;6,3;2;1
03.326;Sodd, med kjøttboller, hermetisk;45;2,1;0,8;0;0,9;0,2;7;3,6;2,8;0,8;0;2,5;1;1
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
4;Fisk og skalldyr;;;;;;;;;;;;;;
4.1;Fisk og fiskeprodukter;;;;;;;;;;;;;;
4.1.1;Fet fisk;;;;;;;;;;;;;;
4.1.1.1;Fet fisk, rå;;;;;;;;;;;;;;
04.001;Blåkveite, rå/kaldrøkt;155;11;1,7;0;6,9;1;74;0;0;0;0;14;0;0,2
04.003;Brisling, rå;208;17,6;4,4;0;6,8;4,1;57;0;0;0;0;12,4;0;0,2
04.120;Havål, rå;119;5,2;1,2;0;2,4;1;142;0;0;0;0;18;0;0,1
04.324;Kveite, hellefisk, oppdrett, rå;102;2,4;0,5;0;0,6;0,9;81;0;0;0;0;20;0;0,1
04.014;Kveite, hellefisk, rå;123;6,1;1;0;3,1;1,2;50;0;0;0;0;17;0;0,2
04.309;Kveite, hellefisk, skiver, røkt, rå;211;14,8;2,1;0;9,9;1,2;62;0;0;0;0;19,4;0;1
