id;product;omega3; omega6;vitaminA; retinol; betacarotene; vitaminD; vitaminE; thiamine;riboflavin;niacin;vitaminB6;folate;vitamineB12; vitamineC; calcium; iron;sodium;potassium;magnesium; zinc;selenium; copper;phosphorus; iodine
1;Melk og melkeprodukter;;;;;;;;;;;;;;;;;;;;;;;;
1.1;Melk og melkebasert drikke;;;;;;;;;;;;;;;;;;;;;;;;
02.002;Eggehvite, rå;0;0;0;0;0;0;0;0;0,31;0;0,01;0;0;0;6;0;190;160;13;0;6;0,02;17;3
02.003;Eggeplomme, rå;0,43;5,11;440;440;0;8;13,3;0,2;0,45;0;0,31;145;5,2;0;135;5,3;73;110;14;3,8;48;0,14;515;66
;;;;;;;;;;;;;;;;;;;;;;;;;
2.2;Egg, tilberedt;;;;;;;;;;;;;;;;;;;;;;;;
02.026;Egg, kokt;0,16;1,9;165;165;0;2,4;5;0,06;0,31;0;0,11;53;1;0;51;1,8;136;132;12;1,3;20;0,06;193;32
02.025;Egg, stekt i fett;0,38;2,92;198;197;8;3;5,5;0,07;0,35;0;0,13;51;1,3;0;60;2,1;177;153;14;1,5;23;0,07;223;38
02.037;Egg, økologisk, kokt;0,23;1,59;183;183;0;3,8;6,5;0,05;0,3;0;0,1;42;1,1;0;44;1,6;136;132;11;1;30;0,05;183;36
02.038;Egg, økologisk, stekt;0,45;2,58;218;218;8;4,6;7;0,06;0,35;0;0,13;41;1,5;0;52;1,9;177;153;13;1,2;34;0,06;212;42
02.039;Eggehvite, kokt;0;0;0;0;0;0;0;0;0,31;0;0,01;0;0;0;6;0;188;158;13;0;5;0,02;16;3
02.040;Eggeplomme, kokt;0,42;5,05;436;436;0;7,9;13,1;0,2;0,44;0;0,3;143;5,1;0;134;5,2;72;109;13;3,7;48;0,14;510;66
02.008;Eggerøre, stekt i fett;0,51;3,19;195;193;24;2,8;4,6;0,06;0,29;0;0,11;41;1;0;56;1,7;479;133;13;1,2;19;0,06;182;31
02.009;Eggerøre, stekt uten fett;0,16;1,74;189;188;13;2,3;4,7;0,08;0,36;0;0,13;62;1,2;0;62;1,8;434;143;13;1,3;20;0,06;194;33
02.006;Omelett, stekt i fett;0,27;2,25;187;186;15;2,4;4,6;0,07;0,31;0;0,12;44;1,1;0;61;1,8;256;145;13;1,3;20;0,06;197;33
02.007;Omelett, stekt uten fett;0,17;1,85;192;191;10;2,4;4,9;0,08;0,38;0;0,13;65;1,2;0;62;1,9;256;147;14;1,3;21;0,06;204;34
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
3;Fjørfe og kjøtt;;;;;;;;;;;;;;;;;;;;;;;;
3.1;Fjørfe  ;;;;;;;;;;;;;;;;;;;;;;;;
3.1.1;Fjørfe, rå;;;;;;;;;;;;;;;;;;;;;;;;
03.001;And, kjøtt med skinn, rå;0,38;4,53;50;50;0;0,7;0,5;0,14;0,51;3,5;0,33;7;2;0;8;1,3;73;190;14;1,3;20;0,18;120;4
03.231;And, kjøtt uten skinn, rå;0,11;0,92;24;24;0;0,1;0;0,36;0,45;5,3;0,34;25;3;0;12;2,4;110;290;19;1,9;22;0,34;200;1
03.002;Gås, kjøtt med skinn, rå;0,21;3,34;17;17;0;0;0,5;0,09;0,25;3,6;0,39;4;0,3;0;12;2,5;73;308;18;1,7;14;0,27;234;4
03.305;Gås, kjøtt uten skinn, rå;0,1;0,79;12;12;0;0;0,3;0,13;0,38;4,3;0,64;31;0,5;0;13;2,6;87;420;24;2,3;17;0,31;312;1
03.224;Høne, bryst, filet, uten skinn, rå;0,04;0,12;9;9;0;0,1;0,3;0,09;0,17;6,5;0,6;7;0,5;0;8;0,9;52;220;23;1,4;11;0,14;192;0
03.003;Høne, kjøtt med skinn, rå;0,43;3,54;38;38;0;0,2;0,5;0,11;0,17;6,3;0,33;6;0,3;0;17;1,6;51;187;17;1,2;10;0,14;169;4
03.237;Høne, kjøtt uten skinn, rå;0,33;1,02;9;9;0;0,1;0,3;0,09;0,17;6,5;0,6;7;0,5;0;8;0,9;52;220;23;1,4;11;0,14;192;1
03.204;Kalkun, bryst, filet, uten skinn, rå;0,04;0,25;7;7;0;0,3;0,2;0,16;0,22;11,4;0,81;9;3,6;0;3;0,5;64;329;30;0,9;6;0,05;261;0
03.004;Kalkun, kjøtt med skinn, rå;0,16;0,91;7;7;0;0,4;0,5;0,07;0,2;7,5;0,55;16;1;0;6;0,6;70;320;23;1,8;12;0,03;210;6
03.239;Kalkun, kjøtt uten skinn, rå;0,05;0,28;7;7;0;0,3;0,2;0,07;0,22;8;0,61;17;2;0;5;0,6;68;340;25;1,9;13;0,02;220;0
03.205;Kylling, filet, uten skinn, rå;0,07;0,39;7;7;0;0;0,7;0,24;0,13;9,6;0,74;10;0,3;3;4;0,4;56;390;32;0,6;10;0,03;250;0
03.373;Kylling, hel, med skinn, landkylling, rå;0,19;1,83;27;27;0;0;1;0,11;0,12;6,9;0,48;7;0,3;3;7;0,5;66;330;26;1,1;15;0,03;200;4
03.006;Kylling, hel, med skinn, rå;0,2;1,93;23;23;0;0,4;1,2;0,17;0,14;6,6;0,44;6;0,3;4;9;0,5;76;302;24;1;11;0,04;187;4
03.292;Kylling, hel, uten skinn, rå;0,08;0,77;14;14;0;0;0,9;0,19;0,16;7,4;0,53;6;0,2;4;9;0,5;81;330;27;1;11;0,04;203;1
03.225;Kylling, lår (overlår og lårklubbe), med skinn, rå;0,23;1,93;25;25;0;0,3;1,4;0,17;0,19;4,2;0,29;8;0,2;3;9;0,6;92;278;22;1,5;12;0,05;173;1
03.332;Kylling, lår (overlår og lårklubbe), uten skinn, rå;0,13;0,6;19;19;0;0;1,2;0,19;0,21;4,4;0,32;8;0,2;3;9;0,7;98;300;23;1,6;12;0,06;184;1
03.331;Kylling, lårklubbe (underlår), med skinn, rå;0,18;1,95;21;21;0;0,2;1,3;0,17;0,19;4,2;0,28;8;0,2;3;9;0,6;95;279;22;1,7;11;0,05;171;2
03.334;Kylling, lårklubbe (underlår), uten skinn, rå;0,1;1,05;16;16;0;0;1,2;0,18;0,2;4,2;0,31;8;0,2;3;10;0,6;100;292;23;1,8;12;0,06;177;1
03.330;Kylling, overlår (lår uten lårklubbe), med skinn, rå;0,26;3,12;28;28;0;0,3;1,4;0,17;0,18;4,5;0,3;8;0,3;3;9;0,7;89;285;22;1,3;12;0,05;177;2
03.333;Kylling, overlår (lår uten lårklubbe), uten skinn, rå;0,16;1,9;21;21;0;0;1,3;0,19;0,21;4,6;0,34;8;0,2;3;9;0,7;96;307;24;1,4;13;0,06;190;1
03.390;Kyllingskinn, rå;0,68;7,98;56;56;0;1,7;2,1;0,08;0,08;3,8;0,11;8;0,4;2;7;0,6;61;195;14;0,9;11;0,03;127;22
03.008;Rype, bryst, uten skinn, rå;0,5;1,65;49;49;0;0;0,7;0,42;0,9;6,5;0,63;25;0,8;0;40;7,5;89;390;36;1,5;13;M;290;8
;;;;;;;;;;;;;;;;;;;;;;;;;
3.1.2;Fjørfe, tilberedt;;;;;;;;;;;;;;;;;;;;;;;;
03.233;And, kjøtt med skinn, ovnsstekt;0,94;11,32;50;50;0;0,7;0,5;0,23;1,15;7;0,54;9;3,5;0;20;3,1;155;428;30;3,3;50;0,38;255;11
03.232;And, kjøtt uten skinn, ovnsstekt;0,29;2,41;25;25;0;0,1;0;0,62;1,07;11,2;0,58;33;5,5;0;32;6;246;687;43;5;58;0,76;447;3
03.234;Gås, kjøtt med skinn, ovnsstekt;0,51;8,15;17;17;0;0;0,5;0,13;0,55;7;0,62;5;0,6;0;29;5,8;151;676;37;4,2;35;0,56;485;11
03.245;Gås, kjøtt uten skinn, ovnsstekt;0,32;2,56;15;15;0;0;0,4;0,27;1,1;11;1,34;50;1,1;0;42;7,9;239;1219;66;7,5;54;0,85;855;3
03.236;Høne, filet, kokt;0,06;0,18;7;7;0;0,1;0,2;0,07;0,23;5,7;0,52;5;0,4;0;10;1;30;128;23;2;16;0,1;195;1
03.206;Høne, kjøtt med skinn, kokt;0,62;5,13;30;30;0;0,2;0,4;0,09;0,23;5,5;0,29;4;0,2;0;21;1,9;30;108;17;1,7;14;0,1;171;6
03.241;Kalkun, brystfilet, uten skinn, ovnsstekt;0,06;0,31;6;6;0;0,3;0,2;0,12;0,23;11,4;0,6;7;3;0;3;0,6;68;247;30;1,1;7;0,04;261;1
03.005;Kalkun, kjøtt med skinn, ovnsstekt;0,2;1,13;9;9;0;0,5;0,6;0,09;0,25;9,4;0,69;20;1,3;0;8;0,8;88;400;29;2,3;15;0,04;263;8
03.240;Kalkun, kjøtt uten skinn, ovnsstekt;0,06;0,35;7;7;0;0,3;0,2;0,05;0,23;8;0,46;13;1,6;0;6;0,7;72;255;25;2,4;16;0,02;220;1
03.418;Kylling, filet, kokt;0,09;0,49;5;5;0;0;0,5;0,16;0,15;7,2;0,56;6;0,2;4;4;0,4;28;195;28;0,8;13;0,02;219;1
03.242;Kylling, filet, stekt i fett;0,21;1,08;18;18;5;0,3;0,7;0,2;0,16;9,5;0,5;6;0,2;4;5;0,4;74;431;31;0,8;12;0,03;261;1
03.391;Kylling, hel, med skinn, landkylling, ovnsstekt;0,24;2,29;25;25;0;0;1;0,08;0,14;6,9;0,36;5;0,3;3;8;0,5;70;248;26;1,4;19;0,02;200;5
03.007;Kylling, hel, med skinn, ovnsstekt;0,25;2,41;28;28;0;0,5;1,5;0,21;0,18;8,3;0,55;8;0,3;4;11;0,6;95;377;31;1,2;13;0,05;234;5
03.246;Kylling, hel, uten skinn, ovnsstekt;0,1;0,96;17;17;0;0;1,2;0,24;0,2;9,3;0,66;7;0,3;5;11;0,6;101;413;34;1,2;13;0,05;253;1
03.244;Kylling, lår (overlår og lårklubbe), med skinn, ovnsstekt;0,29;2,41;23;23;0;0,2;1,4;0,13;0,21;4,2;0,22;6;0,2;3;11;0,8;98;208;22;1,9;15;0,04;173;2
03.392;Kylling, lår (overlår og lårklubbe), uten skinn, ovnsstekt;0,17;0,75;18;18;0;0;1,2;0,14;0,23;4,4;0,24;6;0,2;3;11;0,8;104;225;23;2;15;0,04;184;1
03.395;Kylling, lårklubbe (underlår), med skinn, ovnsstekt;0,22;2,44;20;20;0;0,2;1,3;0,13;0,21;4,2;0,21;6;0,2;3;11;0,8;101;210;22;2,1;14;0,04;171;3
03.396;Kylling, lårklubbe (underlår), uten skinn, ovnsstekt;0,17;0,75;18;18;0;0;1,2;0,14;0,23;4,4;0,24;6;0,2;3;11;0,8;104;225;23;2;15;0,04;184;1
03.393;Kylling, overlår (lår uten lårklubbe), med skinn, ovnsstekt;0,33;3,9;26;26;0;0,3;1,4;0,13;0,2;4,5;0,22;6;0,2;3;10;0,8;95;214;22;1,6;15;0,04;177;3
03.394;Kylling, overlår (lår uten lårklubbe), uten skinn, ovnsstekt;0,21;2,37;20;20;0;0;1,3;0,14;0,23;4,6;0,26;6;0,2;3;11;0,8;102;231;24;1,8;16;0,04;190;1
03.249;Rype, bryst uten skinn, ovnsstekt;0,5;1,65;61;61;0;0;0,9;0,56;0,68;15;0,79;31;1;0;6;4,9;55;389;29;0,6;6;0,36;303;10
;;;;;;;;;;;;;;;;;;;;;;;;;
3.2;Lam, får;;;;;;;;;;;;;;;;;;;;;;;;
3.2.1;Lam, får, rå;;;;;;;;;;;;;;;;;;;;;;;;
03.215;Lam, bogstek, rå;0,37;0,38;11;11;0;0,1;0,5;0,1;0,2;5,3;0,14;1;1,9;0;6;1,3;64;330;21;3,4;3;0,07;180;3
03.343;Lam, fett fra lammekjøtt, rå;2,21;2,29;24;24;0;0,4;1,4;0,02;0,05;1,7;0,15;1;1,3;M;9;0,6;49;204;11;0,6;4;0,04;103;0
03.211;Lam, flatbiff, rå;0,06;0,06;3;3;0;0;0,5;0,15;0,22;6,6;0,25;1;1,9;0;8;1,9;46;370;26;2,5;4;0,04;220;3
03.218;Lam, fårikålkjøtt, rå;0,49;0,51;10;10;0;0,1;0,3;0,09;0,18;4,9;0,11;1;1,7;0;9;1,3;67;300;19;3,3;3;0,06;160;3
03.217;Lam, grytekjøtt, rå;0,38;0,4;7;7;0;0,1;0,4;0,11;0,19;5,5;0,16;0;1,9;0;6;1,3;63;300;19;3,7;4;0,06;170;3
03.213;Lam, indrefilet, rå;0,1;0,11;4;4;0;0;0,3;0,16;0,23;7,7;0,22;1;2,1;0;7;1,9;62;380;26;2,5;3;0,09;210;3
03.266;Lam, kotelett og sadel, kjøtt med fettrand, rå;0,59;0,61;8;8;0;0;0,7;0,1;0,15;5,3;0,42;2;1,4;0;20;1,2;66;308;20;2;6;0,09;174;3
03.342;Lam, kotelett og sadel, kjøtt uten fettrand, rå;0,18;0,19;4;4;0;0;0,7;0,14;0,19;6,3;0,37;10;0,5;0;5;0,7;73;350;29;1,3;16;0,05;200;3
03.015;Lam, lår med mørbrad, rå;0,34;0,35;7;7;0;0;0,5;0,12;0,19;5,8;0,16;1;1,7;0;8;1,5;63;330;24;3,1;4;0,04;180;3
03.014;Lam, lår, stek, rå;0,26;0,27;6;6;0;0;0,5;0,13;0,2;6,1;0,18;1;1,8;0;7;1,6;60;340;25;3,2;4;0,04;190;3
03.017;Lam, ribbe, side med ben, rå;0,68;0,7;18;18;0;0,1;0,3;0,06;0,16;5,1;0,12;2;1,3;0;9;1,1;68;310;20;2,8;3;0,06;140;3
03.013;Lam, sadel, rå;0,49;0,5;7;7;0;0;0,3;0,09;0,15;6;0,16;1;1,3;0;10;1,8;65;300;20;2,3;3;0,06;170;3
03.212;Lam, ytrefilet, rå;0,11;0,11;1;1;0;0;0,4;0,12;0,15;7,9;0,26;1;1,1;0;8;2,6;61;350;24;2,1;4;0,05;200;3
03.032;Pinnekjøtt, råvare;1,05;1,09;17;17;0;0;0,6;0,14;0,28;8,8;M;M;M;0;16;2,4;M;503;32;5;5;0,1;260;3
03.031;Sau, fårekjøtt, lettsaltet, rå;1,02;1,05;24;24;0;0,1;0,3;0,15;0,19;4,7;0,12;2;1,3;0;25;2,4;1600;310;20;2,8;3;0,06;140;3
;;;;;;;;;;;;;;;;;;;;;;;;;
3.2.2;Lam, får, tilberedt;;;;;;;;;;;;;;;;;;;;;;;;
03.267;Lam, kotelett, stekt;0,89;0,91;10;10;0;0;0,4;0,1;0,23;8,2;0,18;1;1,8;0;17;3,1;100;453;31;4,2;5;0,1;263;6
03.265;Lam, lårstek med mørbrad, ovnsstekt;0,46;0,48;9;9;0;0,1;0,7;0,14;0,29;7,6;0,19;1;2,3;0;11;2,7;91;486;38;5,7;7;0,07;288;6
;;;;;;;;;;;;;;;;;;;;;;;;;
3.3;Storfe, kalv;;;;;;;;;;;;;;;;;;;;;;;;
3.3.1;Storfe, kalv, rå;;;;;;;;;;;;;;;;;;;;;;;;
03.039;Kalv, koteletter, rå;0,04;0,08;2;2;0;0;0,2;0,09;0,22;5,1;0,4;5;1,3;0;12;1,7;68;320;20;4,3;6;0,11;198;2
03.037;Kalv, stek, rå;0,03;0,06;1;1;0;0;0,2;0,11;0,22;5,4;0,4;5;1,3;0;13;2,2;55;460;20;3,4;6;0,11;268;2
03.051;Storfe, bankekjøtt, rå;0,06;0,11;4;4;5;0,1;0,2;0,05;0,15;4,7;0,23;5;1,5;0;3;1,8;52;390;23;3,6;5;0,03;185;2
03.052;Storfe, bibringe, rå;0,21;0,4;9;8;11;0,2;0,4;0,04;0,16;4,3;0,16;3;1,6;0;12;2;81;280;18;4,7;5;0,06;160;2
03.053;Storfe, bog, uten knoke, rå;0,12;0,23;8;7;10;0,1;0,4;0,05;0,17;4,5;0,18;3;1,7;0;11;2,1;75;300;19;4,7;5;0,06;170;2
03.221;Storfe, bogstek, rå;0,05;0,1;5;4;6;0,1;0,3;0,05;0,18;5,1;0,23;4;1,8;0;4;2,3;54;360;22;4,7;6;0,03;180;2
03.344;Storfe, entrecôte, synlig fett skåret vekk, rå;0,08;0,15;3;3;0;0,2;0,4;0,04;0,12;4,6;0,52;4;1,2;0;5;2,2;47;367;20;5,1;9;0,06;171;2
03.054;Storfe, entrecôtekam, rå;0,18;0,35;6;6;0;0,2;0,5;0,04;0,11;4,2;0,48;4;1,1;0;4;2,1;44;343;19;4,7;9;0,06;159;2
03.345;Storfe, fett fra storfekjøtt, rå;1,12;2,19;25;25;0;0,6;1,3;0,01;0,02;1,1;0,11;1;0,7;0;2;0,9;19;132;6;1;5;0,02;58;0
03.068;Storfe, filetkam, rå;0,12;0,24;7;6;8;0,1;0,2;0,03;0,11;4,1;0,15;3;1;0;7;1,6;54;270;16;3,4;4;0,04;140;2
03.056;Storfe, flatbiff, rå;0,02;0,05;2;2;3;0;0,3;0,04;0,14;5,5;0,38;6;1,4;0;3;2,3;46;400;25;4;6;0,03;200;2
03.057;Storfe, høyrygg, rå;0,12;0,24;8;7;12;0,1;0,4;0,04;0,18;4;0,2;3;2;0;10;2,2;67;300;19;2,2;5;0,04;160;2
03.058;Storfe, indrefilet, rå;0,05;0,1;4;3;6;0,1;0,4;0,05;0,17;5,9;0,3;4;1,6;0;4;2,5;48;390;25;3,4;5;0,03;195;2
03.222;Storfe, kam, rå;0,11;0,22;7;6;9;0,1;0,3;0,04;0,16;5,1;0,2;4;1,2;0;4;2;49;340;20;4,9;5;0,03;165;2
03.060;Storfe, kotelettkam, rå;0,13;0,25;9;8;9;0,2;0,3;0,04;0,15;5,2;0,19;3;1,3;0;9;2;66;340;20;4,2;5;0,04;190;2
03.064;Storfe, mørbrad, rå;0,03;0,06;3;3;5;0;0,3;0,04;0,16;5,4;0,35;6;1,5;0;3;2,3;47;380;24;4;5;0,02;200;2
03.219;Storfe, rundstek, rå;0,03;0,05;3;3;4;0;0,2;0,04;0,16;4,7;0,31;6;1,4;0;3;2,1;51;390;24;4,9;6;0,05;195;2
03.066;Storfe, ytrefilet, rå;0,03;0,06;3;3;5;0;0,2;0,04;0,14;6,8;0,25;4;1,1;0;3;2,1;48;370;24;4,2;7;0,03;190;2
;;;;;;;;;;;;;;;;;;;;;;;;;
3.3.2;Storfe, kalv, tilberedt;;;;;;;;;;;;;;;;;;;;;;;;
03.151;Bankekjøtt, salt;0,06;0,11;4;4;5;0;0,2;0,06;0,14;4;0,1;2;1,5;0;3;1,8;786;390;23;3,6;5;0,03;185;2
03.268;Storfe, entrecôtekam, stekt;0,23;0,45;5;5;0;0,1;0,3;0,03;0,13;4,4;0,33;4;1,1;0;5;2,6;49;326;21;6,1;11;0,07;182;2
03.280;Storfe, kjøtt, kokt;0,17;0,33;8;8;11;0,1;0,4;0,03;0,19;3,2;0,1;3;1,5;0;13;3;48;214;16;6,7;7;0,08;158;3
03.281;Storfe, stek, roastbiff, rosa stekt;0,06;0,12;3;3;4;0;0,2;0,03;0,2;5,3;0,13;4;1,6;0;5;2,9;60;281;24;6,1;8;0,04;199;2
03.271;Storfe, ytrefilet, stekt;0,03;0,06;2;2;3;0;0,2;0,03;0,16;5,9;0,27;7;1,4;0;4;2,9;52;389;28;5,3;8;0,04;235;2
;;;;;;;;;;;;;;;;;;;;;;;;;
3.4;Svin;;;;;;;;;;;;;;;;;;;;;;;;
3.4.1;Svin, rå;;;;;;;;;;;;;;;;;;;;;;;;
03.349;Svin, 70 % skinke, 30 % flatbiff, strimlet, rå;0,06;0,52;3;3;0;0,1;0,6;0,72;0,13;6,9;0,6;1;0,3;0;4;1;48;384;25;2;6;0,07;219;0
03.099;Svin, bacon med svor, rå;0,44;3,9;14;14;0;0,4;1,3;0,5;0,16;4,5;0,49;1;0,4;0;7;0,6;1120;190;15;1,6;2;0,11;142;0
03.095;Svin, bogstek, kjøtt uten fettrand, rå;0,07;0,75;6;6;0;0,1;0,7;0,69;0,17;5,1;0,51;1;0,4;0;4;1,3;52;377;23;2,7;7;0,08;204;0
03.347;Svin, bogstek, med fettrand, rå;0,19;1,82;8;8;0;0,2;0,7;0,61;0,15;4,5;0,45;1;0,4;0;4;1,3;51;333;21;2,4;9;0,07;181;0
03.291;Svin, familieribbe, rå;0,36;3,51;13;13;0;0,4;1,2;0,49;0,15;5,5;0,49;1;0,4;0;5;1;44;317;21;1,9;9;0,05;176;0
03.350;Svin, fettrand, rå;1,05;9,42;22;22;0;0,6;1,3;0,04;0,04;0,8;0,04;2;0,6;0;4;1,1;32;47;8;0,5;20;0,03;34;0
03.208;Svin, flatbiff, rå;0,03;0,26;1;1;0;0;0,5;0,81;0,14;7,5;0,68;1;0,3;0;4;0,9;44;393;26;1,8;6;0,06;226;0
03.201;Svin, grillben, rå;0,24;2,36;9;9;0;0,4;0,8;0,65;0,1;4,7;0,49;1;0,4;0;5;1;44;317;21;1,9;9;0,05;176;0
03.209;Svin, indrefilet, rå;0,05;0,48;1;1;0;0,1;0,7;0,87;0,19;6,6;0,6;1;0,3;0;5;1,3;44;408;26;2;6;0,08;211;0
03.207;Svin, kjøtt fra knoke, rå;0,09;0,9;7;7;0;0,2;1,1;0,41;0,1;4,7;0,51;1;0,4;0;4;1,3;52;377;23;2,7;7;0,08;204;0
03.096;Svin, kotelett, kam, svinekotelett, uten fettrand, rå;0,1;1;6;6;0;0,2;0,6;0,6;0,1;7,3;0,56;1;0,3;0;5;1;46;356;23;2;7;0,05;197;0
03.082;Svin, kotelett, kam, svinekoteletter, inntil 5 mm fettrand, rå;0,22;2,12;8;8;0;0,2;0,7;0,53;0,09;6,5;0,49;1;0,4;0;5;1;44;317;21;1,9;9;0,05;176;0
03.089;Svin, midtribbe, med kam og svor, rå;0,41;3,63;13;13;0;0,4;1,2;0,49;0,15;5,5;0,49;1;0,5;0;5;1;44;317;21;1,9;9;0,05;176;0
03.086;Svin, mørbrad, rå;0,18;1,84;6;6;0;0,2;0,7;0,72;0,17;7,2;0,34;1;0,4;0;13;0,8;59;456;20;1,5;9;0,1;188;0
03.083;Svin, nakkekoteletter, rå;0,21;2,02;8;8;0;0,4;0,9;0,57;0,14;4,8;0,36;2;0,5;0;7;1,3;49;315;19;2,6;9;0,06;173;0
03.100;Svin, sideflesk, lettsaltet, rå;0,33;3,27;12;12;0;0,3;1,1;0,39;0,11;6,3;0,49;1;0,4;0;5;0,5;1200;190;16;1,6;10;0,08;160;0
03.090;Svin, sideflesk, uten ben, rå;0,51;4,56;16;16;0;0,5;1,5;0,39;0,11;6,3;0,14;1;0,4;0;5;0,5;62;348;12;1,6;10;0,08;160;0
03.091;Svin, skinke, med knoke, rå;0,22;1,95;7;7;0;0,2;0,7;0,67;0,14;6,8;0,17;1;0,4;0;4;0,8;62;340;17;1,6;13;0,07;188;0
03.346;Svin, skinkestek med fettrand, uten svor, rå;0,21;1,89;6;6;0;0,2;0,7;0,58;0,11;5,7;0,48;1;0,3;0;4;1;47;329;22;1,8;9;0,06;188;0
03.098;Svin, skinkestek, rå;0,07;0,62;4;4;0;0,1;0,6;0,68;0,13;6,6;0,56;1;0,3;0;5;1;49;380;25;2,1;6;0,07;216;0
03.087;Svin, tynnribbe, med svor, rå;0,43;4,17;15;15;0;0,4;1,4;0,39;0,11;6,3;0,49;1;0,4;0;5;1;44;317;21;1,9;9;0,05;176;0
03.210;Svin, ytrefilet, rå;0,02;0,22;3;3;0;0;0,4;0,61;0,09;9;0,71;1;0,2;0;4;0,8;41;400;27;1,4;6;0,04;219;0
;;;;;;;;;;;;;;;;;;;;;;;;;
3.4.2;Svin, tilberedt;;;;;;;;;;;;;;;;;;;;;;;;
03.275;Svin, bacon med svor, stekt;1,14;10,13;28;28;0;0,8;2,8;0,43;0,21;10,5;0,19;2;0,7;0;10;1,1;117;464;23;3,6;22;0,18;302;0
03.283;Svin, familieribbe, stekt;0,62;5,58;16;16;0;0,5;1,5;0,38;0,2;6,3;0,45;2;0,6;0;7;1,5;58;293;27;2,9;14;0,08;230;0
03.272;Svin, flatbiff, stekt;0,04;0,35;1;1;0;0;0,5;0,65;0,16;7,8;0,57;1;0,3;0;4;1;52;383;31;2,4;8;0,08;265;0
03.273;Svin, koteletter, kam med fettrand, stekt;0,29;2,79;8;8;0;0,2;0,8;0,42;0,11;6,6;0,41;1;0,4;0;5;1,2;51;304;25;2,4;12;0,06;204;0
03.297;Svin, koteletter, kam uten fettrand, stekt;0,13;1,32;6;6;0;0,2;0,7;0,47;0,11;7,5;0,46;1;0,3;0;5;1,2;53;342;27;2,6;10;0,06;228;0
03.274;Svin, nakkekoteletter, stekt;0,21;2,02;6;6;0;0,3;0,8;0,34;0,12;3,7;0,22;1;0,4;0;6;1,2;43;230;17;2,6;9;0,06;152;0
03.285;Svin, sideflesk, lettsaltet, stekt;0,74;7,26;21;21;0;0,6;2,1;0,52;0,21;10,9;0,69;2;0,7;0;9;1;2347;308;32;3,6;22;0,17;313;0
03.296;Svin, stek uten fettrand, ovnsstekt;0,1;0,89;5;5;0;0,1;0,8;0,49;0,16;7,1;0,48;1;0,4;0;6;1,4;60;326;30;3;9;0,1;262;0
03.282;Svin, stek, med fettrand, ovnsstekt;0,29;2,56;7;7;0;0,2;0,8;0,44;0,16;6,7;0,13;1;0,4;0;5;1,1;69;268;19;2,1;17;0,09;211;0
;;;;;;;;;;;;;;;;;;;;;;;;;
3.5;Diverse kjøttprodukter;;;;;;;;;;;;;;;;;;;;;;;;
3.5.1;Diverse kjøtt, farse, innmat, rå;;;;;;;;;;;;;;;;;;;;;;;;
03.117;Blod, okse, rå;0;0;28;28;0;0,1;0,4;0,02;0,04;0,4;0,01;12;0,6;0;5;35,5;226;43;2;0,4;9;0,09;23;5
03.112;Elg, ytterlår, stek, rå;0,04;0,26;2;2;0;0,4;0,8;0,18;0,42;5,5;0,48;0;3,2;0;4;3,1;46;362;22;4,5;8;0,07;202;2
03.132;Hamburger, rå;0,08;0,21;14;11;37;0,1;0,4;0,05;0,16;4,5;0,26;4;2,4;0;6;2,2;62;316;20;4,4;7;0,02;163;2
03.113;Hare, kjøtt, rå;0,08;0,33;8;8;0;0;0,8;0,09;0,19;4,4;0,36;10;1;0;13;1,8;50;310;23;1,7;4;0,24;210;2
03.118;Hjerte, rå;0,07;0,88;6;6;0;1;0,3;0,34;0,75;7,5;0,26;20;10;2;6;5,4;95;240;17;1,3;9;0,31;160;2
03.114;Hjort, stek, rå;0,06;0,18;8;8;0;0,4;0,8;0,17;0,48;4,6;0,5;3;3,7;0;8;3,1;66;330;26;4,1;10;0,18;212;4
03.033;Hval, kjøtt, rå;0,07;0,02;90;90;0;3,8;0,3;0,1;0,22;1,8;0,05;4;2,6;0;4;6,8;60;220;28;1,1;21;0,07;242;35
03.044;Kanin, kjøtt, rå;0,2;0,77;10;10;0;0,4;0,4;0,12;0,14;10;0,6;5;10;0;13;1,8;56;310;23;1,7;10;0,15;210;2
03.126;Karbonadedeig, rå;0,07;0,13;5;5;7;0,1;0,3;0,05;0,18;4,8;0,22;4;1,8;0;5;2,3;57;346;21;4,1;6;0,03;175;2
03.136;Karbonader, okse, rå;0,22;0,43;8;7;6;0,2;0,3;0,04;0,14;2,5;0,11;3;1;0;54;1,2;525;200;19;2,8;4;0,04;113;4
03.366;Kjøttdeig, kylling, rå;0,2;1,75;21;21;0;0;1,1;0,2;0,2;5,1;0,35;12;0,3;2;23;0,7;66;327;26;1,5;13;0,05;215;0
03.127;Kjøttdeig, storfe, med salt og vann, rå;0,19;0,38;8;8;10;0,2;0,3;0,04;0,15;4;0,15;3;1,5;0;11;1,9;469;264;18;4,4;5;0,06;150;2
03.397;Kjøttdeig, storfe, uten salt og vann, rå;0,09;0,3;22;17;67;0,2;0,4;0,05;0,13;4,2;0,3;4;2,9;M;7;2,1;67;287;18;4,7;8;M;151;2
03.348;Kjøttdeig, svin, rå;0,07;0,75;6;6;0;0,1;0,7;0,69;0,17;5,1;0,51;1;0,4;0;4;1,3;52;377;23;2,7;7;0,08;204;0
